FZ,SR,SA,V,FX,NFX,NFY
-680.66,0.0,0.001,40.23,-47.04,0.0691,0.0379
-676.75,0.0,0.014,40.23,-50.23,0.0742,0.0426
-667.21,0.0,0.001,40.24,-52.71,0.079,0.0421
-650.73,0.0,0.027,40.25,-53.61,0.0824,0.0428
-637.16,0.0,0.023,40.25,-52.17,0.0819,0.0415
-628.1,0.0,0.02,40.27,-47.12,0.075,0.0409
-630.58,0.0,0.007,40.27,-42.49,0.0674,0.0395
-640.6,0.0,0.005,40.28,-39.85,0.0622,0.0345
-653.29,0.0,0.02,40.27,-38.49,0.0589,0.0365
-668.53,0.0,0.02,40.27,-38.32,0.0573,0.0334
-679.32,0.0,0.008,40.27,-41.42,0.061,0.0363
-681.79,0.0,0.004,40.28,-44.8,0.0657,0.0384
-675.96,0.0,0.002,40.27,-48.01,0.071,0.0393
-671.82,0.0,0.016,40.27,-51.6,0.0768,0.0418
-655.32,0.0,0.007,40.27,-53.76,0.082,0.0419
-642.06,0.0,0.02,40.26,-53.02,0.0826,0.0397
-629.74,0.0,0.011,40.25,-49.23,0.0782,0.0384
-625.86,0.0,0.016,40.23,-44.57,0.0712,0.0401
-635.44,0.0,0.017,40.23,-38.9,0.0612,0.0373
-645.71,0.0,0.016,40.22,-37.67,0.0583,0.0364
-658.23,0.0,0.001,40.21,-37.31,0.0567,0.0347
-673.7,0.0,0.002,40.19,-40.01,0.0594,0.0346
-680.98,0.0,0.021,40.18,-42.57,0.0625,0.036
-679.09,0.0,0.018,40.18,-48.27,0.0711,0.0372
-673.03,0.0,0.013,40.17,-50.37,0.0748,0.0383
-664.07,0.0,0.014,40.16,-52.99,0.0798,0.0387
-647.14,0.0,0.001,40.16,-53.63,0.0829,0.0399
-635.73,0.0,0.008,40.15,-51.08,0.0803,0.0383
-627.5,0.0,0.01,40.17,-46.29,0.0738,0.0383
-629.26,0.0,0.006,40.16,-41.38,0.0658,0.0385
-638.36,0.0,0.002,40.15,-37.51,0.0588,0.0378
-656.28,0.0,0.004,40.13,-36.84,0.0561,0.0372
-669.52,0.0,0.018,40.13,-38.32,0.0572,0.0354
-678.01,0.0,0.01,40.13,-40.91,0.0603,0.0335
-682.49,0.0,0.003,40.12,-46.46,0.0681,0.0361
-678.36,0.0,0.006,40.13,-50.51,0.0745,0.0384
-669.77,0.0,0.004,40.14,-53.69,0.0802,0.0375
-657.02,0.0,0.002,40.15,-54.35,0.0827,0.0418
-641.0,0.0,0.008,40.16,-53.19,0.083,0.0397
-631.42,0.0,0.008,40.18,-49.38,0.0782,0.0404
-628.85,0.0,0.016,40.17,-44.88,0.0714,0.0398
-635.53,0.0,0.02,40.16,-38.5,0.0606,0.0382
-646.41,0.0,0.005,40.2,-37.39,0.0578,0.0361
-662.42,0.0,0.002,40.2,-37.19,0.0561,0.0348
-673.81,0.0,0.009,40.23,-39.47,0.0586,0.0353
-681.68,0.0,0.014,40.23,-43.41,0.0637,0.0349
-679.35,0.0,0.017,40.24,-46.62,0.0686,0.0391
-675.45,0.0,0.011,40.24,-50.35,0.0745,0.0417
-664.47,0.0,0.017,40.25,-52.57,0.0791,0.0412
-649.31,0.0,0.008,40.25,-53.47,0.0824,0.0417
-638.03,0.0,0.011,40.25,-50.49,0.0791,0.0425
-631.1,0.0,0.008,40.25,-46.4,0.0735,0.0413
-631.79,0.0,0.014,40.27,-41.93,0.0664,0.0394
-644.71,0.0,0.017,40.25,-37.09,0.0575,0.0388
-656.54,0.0,0.006,40.27,-36.7,0.0559,0.037
-669.52,0.0,0.002,40.27,-37.21,0.0556,0.0354
-679.21,0.0,0.016,40.26,-41.43,0.061,0.0351
-682.84,0.0,0.005,40.26,-46.03,0.0674,0.0358
-674.53,0.0,0.02,40.25,-49.39,0.0732,0.0406
-669.14,0.0,0.014,40.25,-52.0,0.0777,0.0408
-653.63,0.0,0.021,40.25,-53.91,0.0825,0.0415
-638.95,0.0,0.024,40.25,-53.43,0.0836,0.0432
-627.48,0.0,0.006,40.24,-51.14,0.0815,0.0408
-626.21,0.0,0.008,40.24,-44.99,0.0718,0.0399
-634.43,0.0,0.006,40.23,-41.37,0.0652,0.0368
-645.45,0.0,0.01,40.22,-38.07,0.059,0.0375
-658.68,0.0,0.001,40.21,-38.13,0.0579,0.0342
-671.88,0.0,0.013,40.18,-38.77,0.0577,0.0341
-678.43,0.0,0.008,40.19,-43.82,0.0646,0.0359
-678.72,0.0,0.008,40.17,-47.17,0.0695,0.0393
-670.26,0.0,0.001,40.17,-51.18,0.0764,0.0407
-660.0,0.0,0.017,40.16,-52.43,0.0794,0.042
-644.13,0.0,0.013,40.13,-52.1,0.0809,0.0442
-630.55,0.0,0.014,40.13,-51.46,0.0816,0.0417
-623.5,0.0,0.016,40.13,-48.07,0.0771,0.0366
-625.5,0.0,0.005,40.14,-44.28,0.0708,0.0373
-637.24,0.0,0.018,40.15,-39.29,0.0617,0.037
-649.9,0.0,0.002,40.13,-38.64,0.0595,0.0331
-665.07,0.0,0.014,40.13,-39.14,0.0589,0.0362
-674.25,0.0,0.018,40.12,-40.75,0.0604,0.0354
-678.87,0.0,0.004,40.13,-46.61,0.0687,0.0339
-674.01,0.0,0.02,40.12,-51.44,0.0763,0.0404
-666.16,0.0,0.015,40.12,-53.13,0.0798,0.0388
-651.94,0.0,0.006,40.14,-54.6,0.0837,0.0405
-638.12,0.0,0.011,40.16,-52.9,0.0829,0.0405
-627.82,0.0,0.005,40.16,-47.82,0.0762,0.0421
-627.51,0.0,0.002,40.17,-44.98,0.0717,0.0393
-633.6,0.0,0.012,40.19,-40.68,0.0642,0.0371
-644.47,0.0,0.002,40.2,-36.43,0.0565,0.0337
-660.12,0.0,0.018,40.19,-37.45,0.0567,0.0337
-673.2,0.0,0.02,40.2,-40.15,0.0596,0.0345
-678.32,0.0,0.006,40.2,-43.56,0.0642,0.0342
-678.13,0.0,0.023,40.22,-47.04,0.0694,0.0372
-671.23,0.0,0.01,40.23,-50.78,0.0756,0.0388
-660.0,0.0,0.008,40.22,-54.19,0.0821,0.041
-646.29,0.0,0.01,40.23,-54.14,0.0838,0.0424
-633.33,0.0,0.02,40.23,-50.62,0.0799,0.0426
-626.07,0.0,0.014,40.25,-45.85,0.0732,0.0414
-627.09,0.0,0.001,40.25,-42.32,0.0675,0.0398
-638.46,0.0,0.009,40.27,-38.19,0.0598,0.0368
-651.61,0.0,0.014,40.26,-37.97,0.0583,0.0344
-666.01,0.0,0.012,40.27,-38.73,0.0582,0.0335
-677.25,0.0,0.001,40.29,-42.95,0.0634,0.0339
-678.4,0.0,0.005,40.27,-46.33,0.0683,0.0372
-673.42,0.0,0.005,40.29,-49.81,0.074,0.0373
-664.74,0.0,0.002,40.3,-52.17,0.0785,0.0403
-651.7,0.0,0.012,40.29,-53.89,0.0827,0.0419
-637.27,0.0,0.002,40.29,-52.32,0.0821,0.041
-625.79,0.0,0.003,40.27,-48.53,0.0776,0.0388
-623.46,0.0,0.003,40.3,-44.31,0.0711,0.0384
-633.85,0.0,0.005,40.28,-40.38,0.0637,0.0369
-644.87,0.0,0.021,40.26,-35.87,0.0556,0.0343
-661.7,0.0,0.01,40.26,-37.31,0.0564,0.0336
-674.03,0.0,0.002,40.24,-39.31,0.0583,0.0338
-680.01,0.0,0.001,40.27,-43.68,0.0642,0.0352
-677.69,0.0,0.004,40.24,-46.73,0.069,0.0394
-670.65,0.0,0.005,40.22,-50.89,0.0759,0.0417
-660.38,0.0,0.01,40.22,-52.14,0.079,0.041
-643.67,0.0,0.012,40.21,-51.81,0.0805,0.0432
-632.37,0.0,0.015,40.19,-50.9,0.0805,0.0425
-627.02,0.0,0.01,40.17,-44.9,0.0716,0.0396
-629.02,0.0,0.013,40.16,-40.28,0.064,0.0374
-639.3,0.0,0.005,40.16,-38.05,0.0595,0.0349
-653.42,0.0,0.018,40.15,-36.19,0.0554,0.0322
-666.98,0.0,0.013,40.15,-37.9,0.0568,0.0334
-677.38,0.0,0.008,40.14,-43.22,0.0638,0.0345
-679.03,0.0,0.011,40.15,-46.7,0.0688,0.0396
-676.78,0.0,0.027,40.15,-49.1,0.0726,0.0413
-668.32,0.0,0.02,40.13,-52.68,0.0788,0.043
-653.39,0.0,0.014,40.14,-55.29,0.0846,0.0416
-638.97,0.0,0.005,40.14,-53.01,0.083,0.0427
-629.38,0.0,0.01,40.14,-49.49,0.0786,0.0397
-626.58,0.0,0.001,40.16,-44.32,0.0707,0.0375
-635.2,0.0,0.005,40.18,-38.63,0.0608,0.0374
-650.37,0.0,0.02,40.18,-36.3,0.0558,0.033
-664.94,0.0,0.011,40.19,-36.35,0.0547,0.0344
-674.78,0.0,0.004,40.19,-38.63,0.0573,0.0354
-680.38,0.0,0.02,40.18,-42.02,0.0618,0.0374
-679.95,0.0,0.013,40.2,-46.72,0.0687,0.0403
-672.92,0.0,0.003,40.2,-50.62,0.0752,0.0405
-659.54,0.0,0.01,40.21,-51.44,0.078,0.0419
-644.83,0.0,0.012,40.22,-54.15,0.084,0.0386
-633.33,0.0,0.018,40.22,-51.6,0.0815,0.0386
-624.88,0.0,0.01,40.23,-46.13,0.0738,0.0398
-628.31,0.0,0.001,40.24,-42.88,0.0683,0.0382
-639.55,0.0,0.002,40.25,-37.77,0.0591,0.038
-655.57,0.0,0.009,40.25,-37.26,0.0568,0.0372
-671.29,0.0,0.018,40.24,-39.0,0.0581,0.0345
-676.9,0.0,0.014,40.26,-42.25,0.0624,0.0371
-679.61,0.0,0.001,40.25,-44.95,0.0661,0.0364
-672.6,0.0,0.004,40.25,-49.65,0.0738,0.0406
-665.2,0.0,0.003,40.25,-52.81,0.0794,0.0419
-650.86,0.0,0.011,40.25,-54.59,0.0839,0.0398
-637.16,0.0,0.01,40.25,-53.44,0.0839,0.0414
-625.67,0.0,0.011,40.24,-50.17,0.0802,0.0416
-624.05,0.0,0.001,40.24,-45.25,0.0725,0.0397
-633.98,0.0,0.018,40.23,-40.52,0.0639,0.0393
-644.86,0.0,0.013,40.25,-36.15,0.0561,0.0379
-659.53,0.0,0.018,40.24,-37.07,0.0562,0.0347
-674.59,0.0,0.009,40.23,-40.44,0.06,0.034
-676.98,0.0,0.006,40.23,-43.44,0.0642,0.0349
-679.04,0.0,0.018,40.2,-47.75,0.0703,0.0361
-670.97,0.0,0.018,40.22,-50.39,0.0751,0.0387
-656.99,0.0,0.018,40.24,-55.2,0.084,0.0382
-643.4,0.0,0.009,40.22,-54.3,0.0844,0.041
-630.69,0.0,0.011,40.19,-51.87,0.0822,0.0393
-627.03,0.0,0.017,40.2,-48.03,0.0766,0.0419
-629.88,0.0,0.005,40.19,-43.99,0.0698,0.0406
-642.31,0.0,0.02,40.18,-37.63,0.0586,0.0369
-655.69,0.0,0.027,40.16,-36.57,0.0558,0.0372
-667.95,0.0,0.023,40.16,-38.21,0.0572,0.0347
-677.36,0.0,0.006,40.19,-43.52,0.0642,0.0342
-679.24,0.0,0.004,40.17,-46.76,0.0688,0.0349
-674.85,0.0,0.005,40.18,-50.65,0.0751,0.0374
-664.7,0.0,0.009,40.2,-52.16,0.0785,0.0399
-651.71,0.0,0.029,40.17,-54.45,0.0835,0.0406
-638.86,0.0,0.003,40.17,-52.44,0.0821,0.0433
-628.8,0.0,0.021,40.16,-48.5,0.0771,0.0396
-624.71,0.0,0.005,40.17,-45.24,0.0724,0.0413
-634.96,0.0,0.008,40.17,-38.59,0.0608,0.0384
-649.55,0.0,0.017,40.17,-37.38,0.0575,0.0343
-662.08,0.0,0.029,40.17,-38.96,0.0588,0.0348
-672.83,0.0,0.009,40.19,-40.85,0.0607,0.0332
-679.14,0.0,0.004,40.2,-43.82,0.0645,0.0342
-677.14,0.0,0.013,40.2,-46.9,0.0693,0.0372
-669.77,0.0,0.027,40.21,-49.7,0.0742,0.0387
-657.0,0.0,0.014,40.22,-52.97,0.0806,0.0402
-645.45,0.0,0.007,40.23,-52.77,0.0818,0.0403
-630.57,0.0,0.01,40.24,-49.79,0.079,0.0414
-626.9,0.0,0.003,40.24,-46.93,0.0749,0.0399
-628.32,0.0,0.002,40.24,-41.07,0.0654,0.0407
-641.71,0.0,0.001,40.23,-39.28,0.0612,0.0358
-656.43,0.0,0.016,40.24,-37.14,0.0566,0.0343
-667.35,0.0,0.011,40.25,-41.09,0.0616,0.0336
-676.44,0.0,0.014,40.25,-41.06,0.0607,0.0331
-680.53,0.0,0.002,40.25,-46.48,0.0683,0.0348
-676.63,0.0,0.013,40.26,-48.3,0.0714,0.0384
-665.54,0.0,0.003,40.27,-51.18,0.0769,0.0428
-653.01,0.0,0.013,40.27,-52.66,0.0806,0.0426
-637.4,0.0,0.002,40.28,-52.32,0.0821,0.0427
-627.22,0.0,0.023,40.26,-49.49,0.0789,0.0388
-627.18,0.0,0.002,40.3,-44.15,0.0704,0.0405
-635.06,0.0,0.003,40.32,-41.78,0.0658,0.0357
-646.79,0.0,0.023,40.29,-40.02,0.0619,0.0343
-660.62,0.0,0.006,40.3,-39.81,0.0603,0.0316
-670.93,0.0,0.001,40.3,-42.24,0.063,0.033
-676.99,0.0,0.002,40.28,-43.83,0.0647,0.034
-676.46,0.0,0.007,40.27,-47.71,0.0705,0.0396
-670.85,0.0,0.008,40.26,-49.53,0.0738,0.0407
-659.63,0.0,0.002,40.27,-52.37,0.0794,0.0431
-643.17,0.0,0.017,40.25,-52.6,0.0818,0.0432
-631.31,0.0,0.008,40.23,-50.06,0.0793,0.0408
-627.03,0.0,0.005,40.24,-45.81,0.0731,0.0408
-631.32,0.0,0.005,40.21,-40.41,0.064,0.0361
-642.67,0.0,0.002,40.2,-37.23,0.0579,0.0336
-657.5,0.0,0.016,40.17,-36.19,0.055,0.033
-670.49,0.0,0.02,40.16,-38.87,0.058,0.0349
-679.57,0.0,0.002,40.14,-39.95,0.0588,0.0342
-682.25,0.0,0.001,40.14,-42.04,0.0616,0.0376
-674.52,0.0,0.008,40.15,-42.33,0.0628,0.0402
-666.33,0.0,0.014,40.15,-43.65,0.0655,0.0438
-645.26,0.0,0.022,40.16,-56.59,0.0877,0.0451
-626.75,0.0,0.046,40.14,-73.91,0.1179,0.0411
-616.41,0.0,0.078,40.14,-79.8,0.1295,0.0275
-618.18,0.0,0.085,40.12,-77.29,0.125,0.0107
-644.23,0.0,0.08,40.23,-49.75,0.0772,0.0092
-635.05,0.0,0.106,40.21,-43.52,0.0685,0.0256
-629.75,0.0,0.134,40.23,-37.77,0.06,0.0519
-641.36,0.0,0.193,40.22,-33.03,0.0515,0.0704
-657.19,0.0,0.231,40.19,-29.83,0.0454,0.0935
-671.22,0.0,0.263,40.18,-28.91,0.0431,0.1159
-687.09,0.0,0.296,40.19,-30.71,0.0447,0.1394
-694.75,0.0,0.352,40.17,-36.21,0.0521,0.1674
-699.21,0.0,0.372,40.17,-44.43,0.0636,0.1964
-693.16,0.0,0.447,40.16,-51.02,0.0736,0.2228
-682.52,0.0,0.476,40.16,-54.1,0.0793,0.2531
-666.73,0.0,0.505,40.15,-53.88,0.0808,0.2841
-654.71,0.0,0.576,40.16,-51.28,0.0783,0.3106
-646.74,0.0,0.622,40.15,-47.73,0.0738,0.3354
-650.23,0.0,0.65,40.15,-43.8,0.0674,0.3533
-663.09,0.0,0.687,40.14,-40.98,0.0618,0.369
-681.0,0.0,0.715,40.15,-38.39,0.0564,0.3835
-697.93,0.0,0.75,40.15,-38.54,0.0552,0.4019
-710.23,0.0,0.807,40.15,-40.75,0.0574,0.4221
-715.55,0.0,0.864,40.17,-44.85,0.0627,0.453
-712.9,0.0,0.9,40.17,-48.26,0.0677,0.4848
-702.23,0.0,0.95,40.17,-49.6,0.0706,0.5188
-687.24,0.0,0.969,40.17,-49.12,0.0715,0.5537
-672.75,0.0,0.995,40.18,-47.5,0.0706,0.5843
-662.64,0.0,1.049,40.2,-42.86,0.0647,0.6077
-659.16,0.0,1.095,40.21,-37.77,0.0573,0.6304
-669.71,0.0,1.111,40.21,-33.87,0.0506,0.6369
-682.91,0.0,1.174,40.22,-32.76,0.048,0.6442
-700.98,0.0,1.193,40.23,-31.0,0.0442,0.6511
-715.02,0.0,1.251,40.24,-31.28,0.0437,0.666
-722.51,0.0,1.299,40.25,-32.0,0.0443,0.6857
-721.47,0.0,1.34,40.24,-36.37,0.0504,0.7153
-714.52,0.0,1.368,40.25,-39.39,0.0551,0.7475
-701.02,0.0,1.419,40.25,-40.17,0.0573,0.7824
-685.13,0.0,1.466,40.26,-38.49,0.0562,0.8135
-667.62,0.0,1.469,40.25,-36.07,0.054,0.843
-662.66,0.0,1.532,40.25,-32.12,0.0485,0.8594
-666.72,0.0,1.544,40.26,-27.09,0.0406,0.8676
-676.9,0.0,1.586,40.24,-24.47,0.0361,0.8682
-696.62,0.0,1.643,40.25,-23.08,0.0331,0.8644
-709.06,0.0,1.68,40.25,-22.7,0.032,0.8726
-719.62,0.0,1.703,40.25,-24.77,0.0344,0.8869
-721.17,0.0,1.77,40.25,-29.17,0.0404,0.9129
-714.47,0.0,1.813,40.24,-33.98,0.0476,0.946
-703.5,0.0,1.835,40.23,-35.1,0.0499,0.9799
-688.64,0.0,1.876,40.23,-34.93,0.0507,1.0138
-671.89,0.0,1.933,40.23,-32.68,0.0486,1.0458
-660.58,0.0,1.941,40.24,-28.77,0.0436,1.0679
-659.21,0.0,1.988,40.23,-23.77,0.0361,1.0765
-666.21,0.0,2.016,40.21,-18.52,0.0278,1.0754
-680.39,0.0,2.06,40.21,-16.17,0.0238,1.0692
-696.9,0.0,2.13,40.19,-14.81,0.0213,1.0671
-709.7,0.0,2.173,40.2,-16.87,0.0238,1.0741
-713.96,0.0,2.199,40.18,-18.41,0.0258,1.0897
-711.76,0.0,2.268,40.16,-23.92,0.0336,1.1194
-703.27,0.0,2.288,40.17,-26.28,0.0374,1.1527
-688.0,0.0,2.342,40.17,-28.19,0.041,1.1943
-674.37,0.0,2.373,40.17,-27.06,0.0401,1.226
-656.28,0.0,2.431,40.17,-25.65,0.0391,1.2606
-651.08,0.0,2.461,40.15,-23.54,0.0362,1.2714
-651.3,0.0,2.483,40.16,-19.69,0.0302,1.2754
-664.62,0.0,2.544,40.15,-17.36,0.0261,1.2584
-680.08,0.0,2.573,40.15,-15.05,0.0221,1.2485
-692.45,0.0,2.601,40.14,-16.18,0.0234,1.2479
-701.7,0.0,2.632,40.17,-18.41,0.0262,1.2563
-703.67,0.0,2.676,40.16,-21.47,0.0305,1.279
-698.46,0.0,2.722,40.16,-21.24,0.0304,1.3115
-686.62,0.0,2.749,40.19,-21.54,0.0314,1.3532
-671.07,0.0,2.801,40.2,-22.55,0.0336,1.3946
-654.79,0.0,2.813,40.2,-19.27,0.0294,1.431
-643.6,0.0,2.855,40.2,-16.69,0.0259,1.4504
-640.66,0.0,2.91,40.2,-12.42,0.0194,1.4561
-648.25,0.0,2.949,40.21,-6.7,0.0103,1.4412
-661.73,0.0,2.974,40.2,-3.29,0.005,1.4237
-675.6,0.0,3.022,40.22,-2.62,0.0039,1.4143
-690.15,0.0,3.057,40.23,-7.85,0.0114,1.4089
-695.0,0.0,3.124,40.24,-14.18,0.0204,1.429
-692.78,0.0,3.142,40.24,-18.01,0.026,1.4634
-684.49,0.0,3.198,40.24,-21.03,0.0307,1.5082
-671.76,0.0,3.24,40.25,-24.92,0.0371,1.5509
-657.4,0.0,3.268,40.26,-24.26,0.0369,1.5881
-641.73,0.0,3.309,40.25,-23.36,0.0364,1.6184
-633.97,0.0,3.345,40.28,-19.55,0.0308,1.6272
-635.24,0.0,3.392,40.28,-16.75,0.0264,1.6126
-645.93,0.0,3.44,40.29,-12.93,0.02,1.5913
-662.35,0.0,3.493,40.28,-11.06,0.0167,1.5646
-676.76,0.0,3.527,40.31,-11.06,0.0163,1.558
-688.49,0.0,3.57,40.29,-14.6,0.0212,1.5639
-692.22,0.0,3.595,40.31,-16.92,0.0244,1.586
-688.14,0.0,3.635,40.28,-18.84,0.0274,1.6258
-679.51,0.0,3.702,40.29,-18.61,0.0274,1.6646
-666.89,0.0,3.718,40.27,-17.73,0.0266,1.7003
-648.84,0.0,3.755,40.27,-16.74,0.0258,1.7354
-637.78,0.0,3.812,40.27,-14.79,0.0232,1.7474
-631.94,0.0,3.834,40.25,-11.34,0.0179,1.7476
-639.67,0.0,3.888,40.24,-5.64,0.0088,1.7236
-653.21,0.0,3.911,40.23,-3.2,0.0049,1.6985
-666.34,0.0,3.971,40.22,-3.73,0.0056,1.6909
-680.99,0.0,3.98,40.2,-5.32,0.0078,1.6891
-688.61,0.0,4.046,40.18,-8.98,0.013,1.709
-689.62,0.0,4.093,40.15,-13.76,0.02,1.74
-682.08,0.0,4.088,40.16,-18.97,0.0278,1.7857
-670.29,0.0,4.174,40.13,-19.07,0.0284,1.8225
-654.68,0.0,4.204,40.15,-17.69,0.027,1.857
-638.73,0.0,4.246,40.13,-14.57,0.0228,1.8784
-633.13,0.0,4.283,40.13,-10.22,0.0161,1.8666
-633.93,0.0,4.312,40.12,-5.12,0.0081,1.849
-643.79,0.0,4.362,40.12,-2.46,0.0038,1.8218
-657.34,0.0,4.4,40.12,-1.63,0.0025,1.8055
-671.66,0.0,4.433,40.12,-4.98,0.0074,1.8048
-682.21,0.0,4.465,40.11,-8.44,0.0124,1.8224
-686.93,0.0,4.52,40.12,-10.59,0.0154,1.8493
-686.21,0.0,4.569,40.13,-13.85,0.0202,1.8825
-676.74,0.0,4.601,40.15,-14.9,0.022,1.9192
-662.57,0.0,4.622,40.13,-16.14,0.0244,1.9536
-650.03,0.0,4.68,40.16,-16.76,0.0258,1.9656
-636.52,0.0,4.72,40.16,-13.96,0.0219,1.9729
-630.05,0.0,4.767,40.15,-10.3,0.0164,1.9664
-634.46,0.0,4.78,40.16,-7.39,0.0117,1.9471
-644.99,0.0,4.832,40.16,-4.63,0.0072,1.9358
-661.26,0.0,4.887,40.16,-4.93,0.0075,1.9264
-672.84,0.0,4.93,40.19,-5.91,0.0088,1.9381
-684.56,0.0,4.949,40.19,-8.66,0.0127,1.9513
-686.17,0.0,5.012,40.2,-10.41,0.0152,1.9813
-679.47,0.0,5.043,40.22,-12.93,0.019,2.0199
-668.37,0.0,5.08,40.22,-16.27,0.0243,2.0481
-654.85,0.0,5.123,40.23,-15.79,0.0241,2.0707
-640.59,0.0,5.163,40.24,-15.65,0.0244,2.0821
-631.06,0.0,5.207,40.25,-12.83,0.0203,2.0816
-631.38,0.0,5.254,40.26,-7.36,0.0117,2.0642
-637.73,0.0,5.274,40.26,-2.86,0.0045,2.051
-651.98,0.0,5.322,40.28,-0.7,0.0011,2.0381
-668.09,0.0,5.368,40.29,-4.01,0.006,2.0313
-679.93,0.0,5.401,40.29,-7.18,0.0106,2.0409
-685.93,0.0,5.42,40.27,-8.77,0.0128,2.0583
-681.97,0.0,5.479,40.27,-11.53,0.0169,2.0936
-675.48,0.0,5.504,40.28,-14.03,0.0208,2.1144
-662.05,0.0,5.55,40.28,-14.64,0.0221,2.1426
-646.73,0.0,5.599,40.26,-13.72,0.0212,2.157
-633.47,0.0,5.635,40.25,-10.7,0.0169,2.1605
-630.48,0.0,5.686,40.25,-5.96,0.0094,2.1447
-636.03,0.0,5.705,40.23,-0.27,0.0004,2.1225
-645.47,0.0,5.761,40.23,2.24,-0.0035,2.1152
-661.45,0.0,5.783,40.2,-0.38,0.0006,2.103
-675.84,0.0,5.856,40.19,-2.58,0.0038,2.1054
-682.51,0.0,5.868,40.18,-6.34,0.0093,2.123
-685.38,0.0,5.9,40.17,-7.31,0.0107,2.1395
-678.54,0.0,5.948,40.16,-10.04,0.0148,2.1698
-671.42,0.0,6.002,40.14,-10.41,0.0155,2.179
-657.5,0.0,6.052,40.13,-13.2,0.0201,2.1921
-642.68,0.0,6.083,40.12,-12.73,0.0198,2.1997
-630.94,0.0,6.131,40.13,-9.42,0.0149,2.2043
-630.84,0.0,6.172,40.13,-5.02,0.008,2.1916
-637.96,0.0,6.211,40.16,-3.09,0.0048,2.1834
-650.64,0.0,6.23,40.18,-0.9,0.0014,2.1798
-664.84,0.0,6.279,40.17,-2.39,0.0036,2.1791
-678.73,0.0,6.327,40.17,-3.74,0.0055,2.1798
-682.91,0.0,6.365,40.16,-5.87,0.0086,2.1988
-684.48,0.0,6.4,40.17,-8.42,0.0123,2.2047
-676.98,0.0,6.441,40.16,-9.46,0.014,2.2206
-665.83,0.0,6.485,40.16,-11.58,0.0174,2.2293
-648.49,0.0,6.527,40.17,-11.15,0.0172,2.2446
-635.88,0.0,6.559,40.18,-9.85,0.0155,2.2438
-629.19,0.0,6.592,40.17,-3.49,0.0055,2.2398
-632.11,0.0,6.644,40.17,0.29,-0.0005,2.2316
-641.5,0.0,6.682,40.16,2.73,-0.0043,2.2294
-654.03,0.0,6.704,40.18,0.32,-0.0005,2.2341
-670.58,0.0,6.744,40.17,-1.56,0.0023,2.2254
-680.93,0.0,6.805,40.2,-4.34,0.0064,2.2275
-681.86,0.0,6.829,40.2,-6.01,0.0088,2.2423
-679.05,0.0,6.886,40.21,-8.14,0.012,2.2459
-669.93,0.0,6.906,40.21,-11.2,0.0167,2.2532
-658.37,0.0,6.948,40.2,-11.77,0.0179,2.2506
-642.05,0.0,7.01,40.21,-11.52,0.0179,2.2543
-632.31,0.0,7.035,40.2,-6.37,0.0101,2.2483
-630.14,0.0,7.064,40.23,-4.04,0.0064,2.2462
-634.58,0.0,7.128,40.25,-1.21,0.0019,2.2592
-648.22,0.0,7.159,40.27,-1.07,0.0017,2.2623
-661.59,0.0,7.213,40.27,0.0,-0.0,2.272
-674.97,0.0,7.248,40.27,-1.58,0.0023,2.2727
-680.75,0.0,7.282,40.27,-4.03,0.0059,2.2772
-679.58,0.0,7.314,40.26,-5.42,0.008,2.2813
-675.04,0.0,7.351,40.27,-7.36,0.0109,2.2772
-664.38,0.0,7.413,40.25,-10.29,0.0155,2.2721
-646.49,0.0,7.451,40.25,-9.84,0.0152,2.2792
-634.23,0.0,7.47,40.26,-10.39,0.0164,2.2699
-629.27,0.0,7.513,40.25,-5.32,0.0085,2.2568
-629.8,0.0,7.558,40.23,0.42,-0.0007,2.2619
-639.07,0.0,7.585,40.22,3.18,-0.005,2.2656
-650.68,0.0,7.631,40.24,2.78,-0.0043,2.2836
-666.35,0.0,7.685,40.22,2.89,-0.0043,2.2829
-676.9,0.0,7.715,40.2,0.38,-0.0006,2.2822
-678.85,0.0,7.754,40.21,-4.47,0.0066,2.2938
-676.58,0.0,7.788,40.21,-7.05,0.0104,2.2923
-667.76,0.0,7.821,40.21,-10.05,0.015,2.2907
-657.16,0.0,7.893,40.19,-12.72,0.0194,2.2784
-642.25,0.0,7.914,40.2,-10.77,0.0168,2.2718
-630.3,0.0,7.947,40.19,-8.0,0.0127,2.2665
-624.74,0.0,7.991,40.17,-2.13,0.0034,2.2696
-630.66,0.0,8.036,40.16,1.52,-0.0024,2.2754
-643.97,0.0,8.067,40.16,3.44,-0.0053,2.2784
-658.55,0.0,8.12,40.15,2.38,-0.0036,2.2903
-669.98,0.0,8.164,40.14,1.25,-0.0019,2.3008
-676.11,0.0,8.2,40.16,-1.98,0.0029,2.3103
-677.01,0.0,8.241,40.14,-3.21,0.0047,2.3138
-673.15,0.0,8.266,40.13,-6.57,0.0098,2.3051
-662.47,0.0,8.311,40.12,-9.91,0.015,2.2995
-648.93,0.0,8.339,40.13,-10.19,0.0157,2.2912
-635.24,0.0,8.387,40.14,-8.89,0.014,2.2858
-626.03,0.0,8.422,40.15,-4.54,0.0072,2.2832
-625.36,0.0,8.478,40.16,-1.42,0.0023,2.292
-635.21,0.0,8.515,40.15,2.91,-0.0046,2.298
-645.19,0.0,8.57,40.18,2.42,-0.0037,2.3203
-662.44,0.0,8.604,40.18,2.28,-0.0034,2.3161
